

=== Predictions on test data ===

inst#     actual  predicted error prediction
2584     1:spam     1:spam       0.709
2585     1:spam     1:spam       0.923
2586      2:ham      2:ham       0.99
2587     1:spam     1:spam       0.923
2588      2:ham     1:spam   +   0.923
2589      2:ham     1:spam   +   0.568
2590     1:spam     1:spam       0.923
2591     1:spam     1:spam       0.923
2592     1:spam     1:spam       0.923
2593      2:ham      2:ham       0.857
2594     1:spam     1:spam       0.923
2595      2:ham     1:spam   +   0.923
2596      2:ham      2:ham       0.857
2597     1:spam     1:spam       0.923
2598     1:spam     1:spam       0.923
2599     1:spam     1:spam       0.923
2600     1:spam     1:spam       0.923
2601     1:spam     1:spam       0.923
2602     1:spam     1:spam       0.923
2603     1:spam     1:spam       0.923
2604     1:spam     1:spam       0.923
2605     1:spam     1:spam       0.923
2606     1:spam     1:spam       0.923
2607     1:spam     1:spam       0.923
2608     1:spam     1:spam       0.923
2609     1:spam     1:spam       0.923
2610     1:spam     1:spam       0.923
2611     1:spam     1:spam       0.923
2612     1:spam     1:spam       0.923
2613     1:spam     1:spam       0.923
2614     1:spam     1:spam       0.923
2615     1:spam     1:spam       0.923
2616     1:spam     1:spam       0.923
2617     1:spam     1:spam       0.923
2618     1:spam     1:spam       0.923
2619     1:spam     1:spam       0.923
2620     1:spam     1:spam       0.923
2621     1:spam     1:spam       0.923
2622     1:spam     1:spam       0.923
2623     1:spam     1:spam       0.923
2624      2:ham     1:spam   +   0.552
2625     1:spam     1:spam       0.923
2626     1:spam     1:spam       0.923
2627     1:spam     1:spam       0.923
2628     1:spam     1:spam       0.923
2629     1:spam     1:spam       0.923
2630     1:spam     1:spam       0.923
2631     1:spam     1:spam       0.923
2632     1:spam     1:spam       0.923
2633      2:ham      2:ham       0.857
2634     1:spam     1:spam       0.709
2635      2:ham      2:ham       0.945
2636     1:spam     1:spam       0.923
2637     1:spam     1:spam       0.923
2638      2:ham      2:ham       0.799
2639      2:ham      2:ham       0.799
2640     1:spam     1:spam       0.923
2641     1:spam     1:spam       0.923
2642      2:ham      2:ham       0.99
2643      2:ham      2:ham       0.995
2644      2:ham      2:ham       0.99
2645     1:spam     1:spam       0.923
2646      2:ham      2:ham       0.808
2647     1:spam     1:spam       0.923
2648     1:spam     1:spam       0.923
2649     1:spam     1:spam       0.923
2650      2:ham      2:ham       0.99
2651     1:spam     1:spam       0.923
2652     1:spam     1:spam       0.923
2653     1:spam     1:spam       0.923
2654      2:ham      2:ham       0.989
2655     1:spam     1:spam       0.666
2656     1:spam     1:spam       0.923
2657     1:spam     1:spam       0.923
2658     1:spam     1:spam       0.923
2659     1:spam     1:spam       0.923
2660      2:ham      2:ham       0.915
2661     1:spam     1:spam       0.923
2662     1:spam     1:spam       0.923
2663     1:spam     1:spam       0.923
2664      2:ham     1:spam   +   0.552
2665      2:ham      2:ham       0.915
2666     1:spam     1:spam       0.923
2667     1:spam     1:spam       0.923
2668     1:spam     1:spam       0.923
2669      2:ham      2:ham       0.998
2670     1:spam     1:spam       0.923
2671     1:spam     1:spam       0.923
2672      2:ham      2:ham       0.99
2673      2:ham      2:ham       0.99
2674     1:spam     1:spam       0.923
2675     1:spam     1:spam       0.923
2676     1:spam     1:spam       0.923
2677     1:spam     1:spam       0.923
2678     1:spam     1:spam       0.923
2679      2:ham      2:ham       0.99
2680      2:ham      2:ham       0.945
2681     1:spam     1:spam       0.923
2682     1:spam     1:spam       0.923
2683      2:ham      2:ham       0.99
2684     1:spam     1:spam       0.923
2685     1:spam     1:spam       0.923
2686     1:spam     1:spam       0.923
2687     1:spam     1:spam       0.923
2688     1:spam     1:spam       0.923
2689     1:spam     1:spam       0.923
2690      2:ham      2:ham       0.799
2691     1:spam     1:spam       0.923
2692     1:spam     1:spam       0.666
2693     1:spam     1:spam       0.923
2694     1:spam     1:spam       0.923
2695     1:spam     1:spam       0.923
2696      2:ham      2:ham       0.857
2697      2:ham      2:ham       0.99
2698      2:ham      2:ham       0.994
2699     1:spam     1:spam       0.923
2700     1:spam     1:spam       0.923
2701     1:spam     1:spam       0.923
2702     1:spam     1:spam       0.923
2703     1:spam     1:spam       0.923
2704     1:spam     1:spam       0.923
2705     1:spam     1:spam       0.923
2706     1:spam     1:spam       0.923
2707     1:spam     1:spam       0.923
2708     1:spam     1:spam       0.923
2709     1:spam     1:spam       0.923
2710      2:ham      2:ham       0.999
2711     1:spam     1:spam       0.923
2712      2:ham      2:ham       1
2713     1:spam     1:spam       0.568
2714     1:spam     1:spam       0.923
2715     1:spam     1:spam       0.923
2716     1:spam     1:spam       0.923
2717     1:spam     1:spam       0.923
2718      2:ham     1:spam   +   0.71
2719      2:ham      2:ham       1
2720     1:spam     1:spam       0.923
2721     1:spam     1:spam       0.923
2722      2:ham      2:ham       0.897
2723     1:spam     1:spam       0.923
2724     1:spam     1:spam       0.923
2725     1:spam     1:spam       0.923
2726     1:spam     1:spam       0.923
2727      2:ham      2:ham       0.808
2728      2:ham      2:ham       0.994
2729      2:ham      2:ham       0.998
2730     1:spam     1:spam       0.923
2731      2:ham      2:ham       0.987
2732     1:spam     1:spam       0.923
2733      2:ham      2:ham       0.83
2734      2:ham      2:ham       0.994
2735     1:spam     1:spam       0.923
2736      2:ham      2:ham       0.991
2737     1:spam     1:spam       0.923
2738     1:spam     1:spam       0.923
2739      2:ham      2:ham       0.642
2740     1:spam     1:spam       0.923
2741      2:ham      2:ham       0.987
2742      2:ham      2:ham       0.897
2743      2:ham      2:ham       0.726
2744      2:ham      2:ham       0.987
2745     1:spam     1:spam       0.923
2746     1:spam     1:spam       0.923
2747      2:ham      2:ham       0.987
2748     1:spam     1:spam       0.923
2749      2:ham      2:ham       0.897
2750      2:ham      2:ham       0.964
2751      2:ham      2:ham       0.999
2752      2:ham      2:ham       0.964
2753     1:spam     1:spam       0.923
2754      2:ham      2:ham       0.942
2755     1:spam     1:spam       0.923
2756     1:spam     1:spam       0.552
2757     1:spam     1:spam       0.923
2758     1:spam     1:spam       0.923
2759      2:ham      2:ham       0.93
2760      2:ham      2:ham       0.987
2761     1:spam     1:spam       0.923
2762     1:spam     1:spam       0.923
2763     1:spam     1:spam       0.923
2764      2:ham      2:ham       0.996
2765      2:ham      2:ham       0.99
2766     1:spam     1:spam       0.923
2767      2:ham      2:ham       0.996
2768      2:ham      2:ham       0.994
2769     1:spam     1:spam       0.923
2770     1:spam      2:ham   +   0.96
2771     1:spam     1:spam       0.923
2772      2:ham      2:ham       0.915
2773     1:spam     1:spam       0.923
2774     1:spam     1:spam       0.923
2775     1:spam     1:spam       0.923
2776     1:spam     1:spam       0.923
2777     1:spam     1:spam       0.923
2778     1:spam     1:spam       0.923
2779      2:ham      2:ham       1
2780     1:spam     1:spam       0.923
2781     1:spam     1:spam       0.923
2782     1:spam     1:spam       0.923
2783      2:ham      2:ham       0.897
2784      2:ham     1:spam   +   0.552
2785     1:spam     1:spam       0.923
2786     1:spam     1:spam       0.923
2787     1:spam     1:spam       0.923
2788      2:ham      2:ham       0.998
2789      2:ham      2:ham       0.915
2790     1:spam     1:spam       0.923
2791      2:ham      2:ham       0.857
2792      2:ham      2:ham       0.897
2793     1:spam     1:spam       0.923
2794      2:ham      2:ham       0.998
2795     1:spam     1:spam       0.923
2796     1:spam     1:spam       0.923
2797      2:ham      2:ham       0.897
2798     1:spam      2:ham   +   0.642
2799     1:spam     1:spam       0.923
2800     1:spam     1:spam       0.923
2801     1:spam     1:spam       0.923
2802     1:spam     1:spam       0.923
2803      2:ham      2:ham       0.915
2804     1:spam     1:spam       0.923
2805     1:spam     1:spam       0.923
2806     1:spam     1:spam       0.923
2807      2:ham     1:spam   +   0.923
2808     1:spam     1:spam       0.923
2809     1:spam     1:spam       0.923
2810      2:ham     1:spam   +   0.552
2811      2:ham      2:ham       0.994
2812     1:spam     1:spam       0.923
2813     1:spam     1:spam       0.923
2814     1:spam     1:spam       0.923
2815     1:spam     1:spam       0.923
2816     1:spam     1:spam       0.923
2817      2:ham     1:spam   +   0.568
2818     1:spam     1:spam       0.923
2819     1:spam     1:spam       0.923
2820     1:spam     1:spam       0.923
2821     1:spam     1:spam       0.923
2822     1:spam     1:spam       0.923
2823     1:spam     1:spam       0.923
2824     1:spam     1:spam       0.923
2825     1:spam     1:spam       0.923
2826     1:spam     1:spam       0.923
2827     1:spam     1:spam       0.923
2828     1:spam     1:spam       0.923
2829     1:spam     1:spam       0.923
2830     1:spam     1:spam       0.923
2831      2:ham      2:ham       0.999
2832     1:spam      2:ham   +   0.642
2833     1:spam     1:spam       0.923
2834     1:spam     1:spam       0.923
2835     1:spam     1:spam       0.923
2836     1:spam     1:spam       0.923
2837      2:ham      2:ham       0.897
2838     1:spam      2:ham   +   0.801
2839     1:spam      2:ham   +   0.801
2840     1:spam     1:spam       0.923
2841     1:spam     1:spam       0.923
2842     1:spam      2:ham   +   0.801
2843     1:spam     1:spam       0.923
2844     1:spam     1:spam       0.923
2845     1:spam     1:spam       0.923
2846     1:spam     1:spam       0.923
2847     1:spam     1:spam       0.923
2848     1:spam     1:spam       0.709
2849      2:ham      2:ham       0.828
2850     1:spam     1:spam       0.923
2851     1:spam     1:spam       0.923
2852     1:spam     1:spam       0.923
2853     1:spam      2:ham   +   0.642
2854      2:ham      2:ham       1
2855     1:spam      2:ham   +   0.801
2856     1:spam     1:spam       0.923
2857     1:spam     1:spam       0.709
2858     1:spam     1:spam       0.923
2859     1:spam     1:spam       0.923
2860     1:spam     1:spam       0.923
2861     1:spam     1:spam       0.923
2862      2:ham      2:ham       0.898
2863      2:ham      2:ham       0.915
2864     1:spam     1:spam       0.923
2865     1:spam     1:spam       0.923
2866     1:spam     1:spam       0.923
2867      2:ham     1:spam   +   0.552
2868     1:spam     1:spam       0.923
2869     1:spam     1:spam       0.923
2870     1:spam     1:spam       0.709
2871     1:spam     1:spam       0.923
2872     1:spam     1:spam       0.923
2873     1:spam     1:spam       0.923
2874     1:spam     1:spam       0.709
2875      2:ham     1:spam   +   0.923
2876     1:spam     1:spam       0.923
2877     1:spam     1:spam       0.923
2878     1:spam     1:spam       0.923
2879     1:spam     1:spam       0.923
2880      2:ham      2:ham       0.962
2881      2:ham      2:ham       0.962
2882     1:spam     1:spam       0.923
2883     1:spam     1:spam       0.923
2884     1:spam     1:spam       0.923
2885     1:spam     1:spam       0.923
2886     1:spam     1:spam       0.923
2887     1:spam     1:spam       0.923
2888     1:spam     1:spam       0.923
2889     1:spam     1:spam       0.923
2890     1:spam     1:spam       0.923
2891     1:spam     1:spam       0.923
2892     1:spam     1:spam       0.923
2893     1:spam     1:spam       0.923
2894     1:spam     1:spam       0.923
2895     1:spam     1:spam       0.923
2896     1:spam     1:spam       0.923
2897     1:spam     1:spam       0.923
2898     1:spam     1:spam       0.923
2899     1:spam     1:spam       0.923
2900     1:spam     1:spam       0.923
2901     1:spam     1:spam       0.923
2902     1:spam     1:spam       0.923
2903     1:spam     1:spam       0.923
2904     1:spam     1:spam       0.923
2905     1:spam     1:spam       0.923
2906     1:spam     1:spam       0.923
2907     1:spam     1:spam       0.923
2908     1:spam     1:spam       0.923
2909     1:spam     1:spam       0.923
2910     1:spam     1:spam       0.923
2911     1:spam     1:spam       0.923
2912     1:spam     1:spam       0.923
2913     1:spam     1:spam       0.923
2914     1:spam     1:spam       0.923
2915     1:spam     1:spam       0.923
2916     1:spam     1:spam       0.923
2917     1:spam     1:spam       0.923
2918     1:spam     1:spam       0.923
2919     1:spam     1:spam       0.923
2920     1:spam     1:spam       0.666
2921     1:spam     1:spam       0.923
2922     1:spam     1:spam       0.923
