Using LogiBoost.


=== Predictions on test data ===

inst#     actual  predicted error prediction
2736      2:ham      2:ham       0.99
2737     1:spam     1:spam       0.926
2738     1:spam     1:spam       0.926
2739      2:ham      2:ham       0.631
2740     1:spam     1:spam       0.926
2741      2:ham      2:ham       0.988
2742      2:ham      2:ham       0.899
2743      2:ham      2:ham       0.691
2744      2:ham      2:ham       0.988
2745     1:spam     1:spam       0.926
2746     1:spam     1:spam       0.926
2747      2:ham      2:ham       0.988
2748     1:spam     1:spam       0.926
2749      2:ham      2:ham       0.899
2750      2:ham      2:ham       0.992
2751      2:ham      2:ham       0.999
2752      2:ham      2:ham       0.992
2753     1:spam     1:spam       0.926
2754      2:ham      2:ham       0.939
2755     1:spam     1:spam       0.926
2756     1:spam     1:spam       0.564
2757     1:spam     1:spam       0.926
2758     1:spam     1:spam       0.926
2759      2:ham      2:ham       0.912
2760      2:ham      2:ham       0.988
2761     1:spam     1:spam       0.926
2762     1:spam     1:spam       0.926
2763     1:spam     1:spam       0.926
2764      2:ham      2:ham       0.999
2765      2:ham      2:ham       0.989
2766     1:spam     1:spam       0.926
2767      2:ham      2:ham       0.999
2768      2:ham      2:ham       0.993
2769     1:spam     1:spam       0.926
2770     1:spam      2:ham   +   0.93
2771     1:spam     1:spam       0.926
2772      2:ham      2:ham       0.911
2773     1:spam     1:spam       0.926
2774     1:spam     1:spam       0.926
2775     1:spam     1:spam       0.926
2776     1:spam     1:spam       0.926
2777     1:spam     1:spam       0.926
2778     1:spam     1:spam       0.926
2779      2:ham      2:ham       1
2780     1:spam     1:spam       0.926
2781     1:spam     1:spam       0.926
2782     1:spam     1:spam       0.926
2783      2:ham      2:ham       0.899
2784      2:ham      2:ham       0.824
2785     1:spam     1:spam       0.926
2786     1:spam     1:spam       0.926
2787     1:spam     1:spam       0.926
2788      2:ham      2:ham       0.998
2789      2:ham      2:ham       0.911
2790     1:spam     1:spam       0.926
2791      2:ham      2:ham       0.824
2792      2:ham      2:ham       0.899
2793     1:spam     1:spam       0.926
2794      2:ham      2:ham       1
2795     1:spam     1:spam       0.926
2796     1:spam     1:spam       0.926
2797      2:ham      2:ham       0.899
2798     1:spam      2:ham   +   0.631
2799     1:spam     1:spam       0.926
2800     1:spam     1:spam       0.926
2801     1:spam     1:spam       0.926
2802     1:spam     1:spam       0.926
2803      2:ham      2:ham       0.911
2804     1:spam     1:spam       0.926
2805     1:spam     1:spam       0.926
2806     1:spam     1:spam       0.926
2807      2:ham     1:spam   +   0.591
2808     1:spam     1:spam       0.926
2809     1:spam     1:spam       0.926
2810      2:ham      2:ham       0.768
2811      2:ham      2:ham       0.993
2812     1:spam     1:spam       0.926
2813     1:spam     1:spam       0.926
2814     1:spam     1:spam       0.926
2815     1:spam     1:spam       0.926
2816     1:spam     1:spam       0.926
2817      2:ham      2:ham       0.79
2818     1:spam     1:spam       0.926
2819     1:spam     1:spam       0.926
2820     1:spam     1:spam       0.926
2821     1:spam     1:spam       0.926
2822     1:spam     1:spam       0.926
2823     1:spam     1:spam       0.926
2824     1:spam     1:spam       0.926
2825     1:spam     1:spam       0.926
2826     1:spam     1:spam       0.926
2827     1:spam     1:spam       0.926
2828     1:spam     1:spam       0.926
2829     1:spam     1:spam       0.926
2830     1:spam     1:spam       0.926
2831      2:ham      2:ham       0.999
2832     1:spam      2:ham   +   0.631
2833     1:spam     1:spam       0.926
2834     1:spam     1:spam       0.926
2835     1:spam     1:spam       0.926
2836     1:spam     1:spam       0.926
2837      2:ham      2:ham       0.899
2838     1:spam      2:ham   +   0.691
2839     1:spam      2:ham   +   0.931
2840     1:spam     1:spam       0.926
2841     1:spam     1:spam       0.926
2842     1:spam      2:ham   +   0.931
2843     1:spam     1:spam       0.926
2844     1:spam     1:spam       0.926
2845     1:spam     1:spam       0.926
2846     1:spam     1:spam       0.926
2847     1:spam     1:spam       0.926
2848     1:spam     1:spam       0.926
2849      2:ham      2:ham       0.818
2850     1:spam     1:spam       0.926
2851     1:spam     1:spam       0.926
2852     1:spam     1:spam       0.926
2853     1:spam      2:ham   +   0.631
2854      2:ham      2:ham       1
2855     1:spam      2:ham   +   0.691
2856     1:spam     1:spam       0.926
2857     1:spam     1:spam       0.926
2858     1:spam     1:spam       0.926
2859     1:spam     1:spam       0.926
2860     1:spam     1:spam       0.926
2861     1:spam     1:spam       0.926
2862      2:ham      2:ham       0.88
2863      2:ham      2:ham       0.911
2864     1:spam     1:spam       0.926
2865     1:spam     1:spam       0.926
2866     1:spam     1:spam       0.926
2867      2:ham     1:spam   +   0.564
2868     1:spam     1:spam       0.926
2869     1:spam     1:spam       0.926
2870     1:spam     1:spam       0.745
2871     1:spam     1:spam       0.926
2872     1:spam     1:spam       0.926
2873     1:spam     1:spam       0.926
2874     1:spam     1:spam       0.926
2875      2:ham     1:spam   +   0.926
2876     1:spam     1:spam       0.926
2877     1:spam     1:spam       0.926
2878     1:spam     1:spam       0.926
2879     1:spam     1:spam       0.926
2880      2:ham      2:ham       0.968
2881      2:ham      2:ham       0.968
2882     1:spam     1:spam       0.926
2883     1:spam     1:spam       0.926
2884     1:spam     1:spam       0.926
2885     1:spam     1:spam       0.926
2886     1:spam     1:spam       0.926
2887     1:spam     1:spam       0.926
2888     1:spam     1:spam       0.926
2889     1:spam     1:spam       0.926
2890     1:spam     1:spam       0.926
2891     1:spam     1:spam       0.926
2892     1:spam     1:spam       0.926
2893     1:spam     1:spam       0.926
2894     1:spam     1:spam       0.926
2895     1:spam     1:spam       0.926
2896     1:spam     1:spam       0.926
2897     1:spam     1:spam       0.926
2898     1:spam     1:spam       0.926
2899     1:spam     1:spam       0.926
2900     1:spam     1:spam       0.926
2901     1:spam     1:spam       0.926
2902     1:spam     1:spam       0.926
2903     1:spam     1:spam       0.926
2904     1:spam     1:spam       0.926
2905     1:spam     1:spam       0.926
2906     1:spam     1:spam       0.926
2907     1:spam     1:spam       0.926
2908     1:spam     1:spam       0.926
2909     1:spam     1:spam       0.926
2910     1:spam     1:spam       0.926
2911     1:spam     1:spam       0.926
2912     1:spam     1:spam       0.926
2913     1:spam     1:spam       0.926
2914     1:spam     1:spam       0.926
2915     1:spam     1:spam       0.926
2916     1:spam     1:spam       0.926
2917     1:spam     1:spam       0.926
2918     1:spam     1:spam       0.926
2919     1:spam     1:spam       0.926
2920     1:spam     1:spam       0.677
2921     1:spam     1:spam       0.926
2922     1:spam     1:spam       0.926
2923     1:spam     1:spam       0.926
2924     1:spam     1:spam       0.926
2925     1:spam     1:spam       0.926
2926     1:spam     1:spam       0.926
2927     1:spam     1:spam       0.677
2928     1:spam     1:spam       0.926
2929      2:ham      2:ham       0.88
2930     1:spam     1:spam       0.926
2931     1:spam     1:spam       0.926
2932     1:spam     1:spam       0.926
2933     1:spam     1:spam       0.926
2934     1:spam     1:spam       0.926
2935     1:spam     1:spam       0.926
2936     1:spam     1:spam       0.926
2937      2:ham      2:ham       0.993
2938     1:spam     1:spam       0.926
2939     1:spam     1:spam       0.564
2940      2:ham      2:ham       0.995
2941     1:spam     1:spam       0.926
2942     1:spam     1:spam       0.926
2943     1:spam     1:spam       0.926
2944     1:spam     1:spam       0.926
2945     1:spam     1:spam       0.926
2946     1:spam     1:spam       0.926
2947     1:spam     1:spam       0.926
2948     1:spam     1:spam       0.926
2949     1:spam     1:spam       0.926
2950     1:spam     1:spam       0.926
2951     1:spam     1:spam       0.926
2952     1:spam     1:spam       0.926
2953     1:spam     1:spam       0.926
2954     1:spam     1:spam       0.926
2955     1:spam     1:spam       0.926
2956     1:spam     1:spam       0.926
2957     1:spam     1:spam       0.926
2958     1:spam     1:spam       0.926
2959     1:spam     1:spam       0.926
2960     1:spam     1:spam       0.926
2961     1:spam     1:spam       0.926
2962     1:spam     1:spam       0.564
2963     1:spam     1:spam       0.926
2964     1:spam     1:spam       0.926
2965     1:spam     1:spam       0.564
2966      2:ham      2:ham       0.985
2967      2:ham      2:ham       0.937
2968     1:spam     1:spam       0.926
2969     1:spam     1:spam       0.926
2970     1:spam     1:spam       0.926
2971     1:spam     1:spam       0.926
2972     1:spam     1:spam       0.926
2973     1:spam     1:spam       0.926
2974     1:spam     1:spam       0.926
2975     1:spam     1:spam       0.926
2976     1:spam     1:spam       0.926
2977     1:spam     1:spam       0.926
2978     1:spam     1:spam       0.926
2979     1:spam     1:spam       0.926
2980     1:spam     1:spam       0.926
2981     1:spam     1:spam       0.926
2982     1:spam     1:spam       0.926
2983     1:spam     1:spam       0.926
2984     1:spam     1:spam       0.926
2985     1:spam     1:spam       0.926
2986     1:spam     1:spam       0.926
2987     1:spam     1:spam       0.926
2988     1:spam     1:spam       0.926
2989     1:spam     1:spam       0.926
2990     1:spam     1:spam       0.926
2991     1:spam     1:spam       0.926
2992     1:spam     1:spam       0.926
2993     1:spam     1:spam       0.926
2994     1:spam     1:spam       0.926
2995     1:spam     1:spam       0.926
2996     1:spam     1:spam       0.926
2997     1:spam     1:spam       0.926
2998     1:spam     1:spam       0.926
2999     1:spam     1:spam       0.926
3000     1:spam     1:spam       0.926
3001      2:ham      2:ham       0.943
3002      2:ham      2:ham       0.943
3003      2:ham      2:ham       0.993
3004      2:ham     1:spam   +   0.58
3005     1:spam     1:spam       0.926
3006     1:spam     1:spam       0.926
3007     1:spam     1:spam       0.926
3008      2:ham      2:ham       0.824
3009     1:spam     1:spam       0.564
3010      2:ham      2:ham       0.993
3011     1:spam     1:spam       0.926
3012     1:spam     1:spam       0.926
3013     1:spam     1:spam       0.926
3014     1:spam     1:spam       0.926
3015      2:ham      2:ham       0.993
3016     1:spam     1:spam       0.926
3017     1:spam     1:spam       0.926
3018      2:ham     1:spam   +   0.926
3019     1:spam     1:spam       0.926
3020     1:spam     1:spam       0.926
3021     1:spam     1:spam       0.926
3022      2:ham      2:ham       0.943
3023      2:ham      2:ham       0.943
3024     1:spam     1:spam       0.926
3025     1:spam     1:spam       0.926
3026      2:ham     1:spam   +   0.58
3027     1:spam     1:spam       0.926
3028      2:ham      2:ham       0.943
3029     1:spam     1:spam       0.926
3030     1:spam     1:spam       0.926
3031     1:spam     1:spam       0.926
3032      2:ham      2:ham       0.943
3033     1:spam     1:spam       0.926
3034      2:ham      2:ham       0.877
3035      2:ham     1:spam   +   0.564
3036      2:ham      2:ham       0.943
3037     1:spam     1:spam       0.677
3038      2:ham     1:spam   +   0.658
3039     1:spam     1:spam       0.926
3040     1:spam     1:spam       0.926
3041     1:spam     1:spam       0.926
3042     1:spam     1:spam       0.926
3043     1:spam     1:spam       0.926
3044     1:spam     1:spam       0.926
3045     1:spam     1:spam       0.926
3046      2:ham     1:spam   +   0.564
3047     1:spam     1:spam       0.926
3048     1:spam     1:spam       0.926
3049     1:spam     1:spam       0.926
3050     1:spam     1:spam       0.926
3051     1:spam     1:spam       0.926
3052     1:spam     1:spam       0.564
3053     1:spam     1:spam       0.926
3054     1:spam     1:spam       0.926
3055     1:spam     1:spam       0.926
3056     1:spam     1:spam       0.926
3057     1:spam     1:spam       0.926
3058      2:ham     1:spam   +   0.706
3059     1:spam     1:spam       0.926
3060     1:spam     1:spam       0.926
3061     1:spam     1:spam       0.926
3062      2:ham      2:ham       0.911
3063     1:spam     1:spam       0.926
3064      2:ham     1:spam   +   0.926
3065     1:spam     1:spam       0.926
3066     1:spam     1:spam       0.926
3067     1:spam     1:spam       0.926
3068     1:spam     1:spam       0.926
3069     1:spam     1:spam       0.926
3070     1:spam     1:spam       0.926
3071      2:ham      2:ham       0.993
3072      2:ham      2:ham       0.989
3073     1:spam     1:spam       0.926
